Region,city,lng,lat,Contract Start Year_Month,unique ID
Région Flamande,Eindhout,4.997289028,51.10171295,2017-01,2
Région Flamande,Eindhout,4.997289028,51.10171295,2017-07,1
Région Flamande,Eisden,5.7128515,50.9863045,2016-06,3
Région Flamande,Eisden,5.7128515,50.9863045,2016-09,1
Région Flamande,Eisden,5.7128515,50.9863045,2016-10,5
Région Flamande,Eisden,5.7128515,50.9863045,2016-11,9
Région Flamande,Eisden,5.7128515,50.9863045,2016-12,8
Région Flamande,Eisden,5.7128515,50.9863045,2017-01,6
Région Flamande,Eisden,5.7128515,50.9863045,2017-02,1
Région Flamande,Eisden,5.7128515,50.9863045,2017-08,1
Région Flamande,Eisden,5.7128515,50.9863045,2017-09,2
Région Flamande,Eke,3.6418029,50.9569377,2016-06,1
Région Flamande,Eke,3.6418029,50.9569377,2017-01,2
Région Flamande,Eke,3.6418029,50.9569377,2017-04,1
Région Flamande,Eke,3.6418029,50.9569377,2017-06,1
Région Flamande,Eke,3.6418029,50.9569377,2017-10,2
Région Flamande,Eke,3.6418029,50.9569377,2017-12,1
Région Flamande,Ekeren,4.432287078,51.2842045,2016-06,2
Région Flamande,Ekeren,4.432287078,51.2842045,2016-07,3
Région Flamande,Ekeren,4.432287078,51.2842045,2016-08,7
Région Flamande,Ekeren,4.432287078,51.2842045,2016-09,10
Région Flamande,Ekeren,4.432287078,51.2842045,2016-10,9
Région Flamande,Ekeren,4.432287078,51.2842045,2016-11,10
Région Flamande,Ekeren,4.432287078,51.2842045,2016-12,8
Région Flamande,Ekeren,4.432287078,51.2842045,2017-06,14
Région Flamande,Ekeren,4.432287078,51.2842045,2017-07,21
Région Flamande,Ekeren,4.432287078,51.2842045,2017-08,12
Région Flamande,Ekeren,4.432287078,51.2842045,2017-10,1
Région Flamande,Ekeren,4.432287078,51.2842045,2017-11,1
Région Flamande,Elene,3.8078492,50.8907864,2016-04,1
Région Flamande,Elene,3.8078492,50.8907864,2016-05,2
Région Flamande,Elene,3.8078492,50.8907864,2016-11,1
Région Flamande,Elene,3.8078492,50.8907864,2017-02,2
Région Flamande,Elene,3.8078492,50.8907864,2017-03,1
Région Flamande,Elene,3.8078492,50.8907864,2017-07,4
Région Flamande,Elene,3.8078492,50.8907864,2017-09,2
Région Flamande,Elene,3.8078492,50.8907864,2017-10,5
Région Flamande,Elene,3.8078492,50.8907864,2017-11,2
Région Flamande,Elene,3.8078492,50.8907864,2017-12,4
Région Flamande,Elewijt,4.507563892,50.96953845,2016-04,4
Région Flamande,Elewijt,4.507563892,50.96953845,2016-05,5
Région Flamande,Elewijt,4.507563892,50.96953845,2016-06,5
Région Flamande,Elewijt,4.507563892,50.96953845,2016-07,5
Région Flamande,Elewijt,4.507563892,50.96953845,2016-08,5
Région Flamande,Elewijt,4.507563892,50.96953845,2016-09,6
Région Flamande,Elsegem,3.5366137,50.8247164,2016-07,1
Région Flamande,Elsegem,3.5366137,50.8247164,2016-08,1
Région Flamande,Elsegem,3.5366137,50.8247164,2016-09,1
Région Flamande,Elsegem,3.5366137,50.8247164,2016-12,1
Région Flamande,Elsegem,3.5366137,50.8247164,2017-06,1
Région Flamande,Elsegem,3.5366137,50.8247164,2017-07,2
Région Flamande,Elversele,4.145756884,51.12017065,2016-04,1
Région Flamande,Elversele,4.145756884,51.12017065,2016-06,2
Région Flamande,Elversele,4.145756884,51.12017065,2016-07,1
Région Flamande,Elversele,4.145756884,51.12017065,2016-11,1
Région Flamande,Elversele,4.145756884,51.12017065,2017-03,1
Région Flamande,Elversele,4.145756884,51.12017065,2017-04,1
Région Flamande,Elversele,4.145756884,51.12017065,2017-05,1
Région Flamande,Elversele,4.145756884,51.12017065,2017-06,10
Région Flamande,Elversele,4.145756884,51.12017065,2017-07,8
Région Flamande,Elversele,4.145756884,51.12017065,2017-08,9
Région Flamande,Elversele,4.145756884,51.12017065,2017-09,7
Région Flamande,Elversele,4.145756884,51.12017065,2017-10,1
Région Flamande,Elversele,4.145756884,51.12017065,2017-12,11
Région Flamande,Elversele,4.145756884,51.12017065,2018-01,2
Région Flamande,Elversele,4.145756884,51.12017065,2018-02,2
Région Flamande,Emelgem,3.221285235,50.9336597,2016-08,2
Région Flamande,Emelgem,3.221285235,50.9336597,2016-09,1
Région Flamande,Emelgem,3.221285235,50.9336597,2016-10,1
Région Flamande,Emelgem,3.221285235,50.9336597,2017-04,1
Région Flamande,Emelgem,3.221285235,50.9336597,2017-06,1
Région Flamande,Emelgem,3.221285235,50.9336597,2017-07,2
Région Flamande,Emelgem,3.221285235,50.9336597,2017-09,2
Région Flamande,Eppegem,4.4556575,50.961429,2016-04,5
Région Flamande,Eppegem,4.4556575,50.961429,2016-05,5
Région Flamande,Eppegem,4.4556575,50.961429,2016-06,3
Région Flamande,Eppegem,4.4556575,50.961429,2016-08,5
Région Flamande,Eppegem,4.4556575,50.961429,2016-09,10
Région Flamande,Eppegem,4.4556575,50.961429,2016-10,11
Région Flamande,Eppegem,4.4556575,50.961429,2016-11,11
Région Flamande,Eppegem,4.4556575,50.961429,2016-12,12
Région Flamande,Eppegem,4.4556575,50.961429,2017-01,15
Région Flamande,Eppegem,4.4556575,50.961429,2017-02,17
Région Flamande,Eppegem,4.4556575,50.961429,2017-03,14
Région Flamande,Eppegem,4.4556575,50.961429,2017-04,7
Région Flamande,Eppegem,4.4556575,50.961429,2017-05,4
Région Flamande,Eppegem,4.4556575,50.961429,2017-06,5
Région Flamande,Eppegem,4.4556575,50.961429,2017-07,5
Région Flamande,Eppegem,4.4556575,50.961429,2017-10,1
Région Flamande,Erembodegem,4.057361005,50.9160962,2016-10,1
Région Flamande,Erembodegem,4.057361005,50.9160962,2017-02,8
Région Flamande,Erembodegem,4.057361005,50.9160962,2017-03,9
Région Flamande,Erembodegem,4.057361005,50.9160962,2017-04,8
Région Flamande,Erembodegem,4.057361005,50.9160962,2017-05,9
Région Flamande,Erembodegem,4.057361005,50.9160962,2017-06,1
Région Flamande,Erps-Kwerps,4.575086413,50.9104969,2017-10,2
Région Flamande,Ertvelde,3.7471789,51.1793505,2016-09,1
Région Flamande,Ertvelde,3.7471789,51.1793505,2016-10,4
Région Flamande,Ertvelde,3.7471789,51.1793505,2016-11,21
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-01,1
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-02,2
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-03,2
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-07,1
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-08,1
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-10,3
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-11,2
Région Flamande,Ertvelde,3.7471789,51.1793505,2017-12,2
Région Flamande,Ertvelde,3.7471789,51.1793505,2018-01,1
Région Flamande,Essen,4.4701309,51.4677957,2017-01,1
Région Flamande,Essen,4.4701309,51.4677957,2017-03,1
Région Flamande,Etikhove,3.625998,50.8129246,2017-01,2
Région Flamande,Ettelgem,3.038450483,51.19765475,2017-08,1
Région Flamande,Everberg,4.554594959,50.87266065,2017-05,6
Région Flamande,Everberg,4.554594959,50.87266065,2017-06,5
Région Flamande,Everberg,4.554594959,50.87266065,2017-07,5
Région Flamande,Everberg,4.554594959,50.87266065,2017-08,6
Région Flamande,Everberg,4.554594959,50.87266065,2017-09,6
Région Flamande,Everberg,4.554594959,50.87266065,2017-10,5
Région Flamande,Everberg,4.554594959,50.87266065,2017-11,8
Région Flamande,Everberg,4.554594959,50.87266065,2017-12,10
Région Flamande,Everberg,4.554594959,50.87266065,2018-01,6
Région Flamande,Everberg,4.554594959,50.87266065,2018-02,3
Région Flamande,Gaasbeek,4.1888025,50.7998923,2017-02,1
Région Flamande,Geel,4.9903187,51.1610826,2016-04,4
Région Flamande,Geel,4.9903187,51.1610826,2016-05,6
Région Flamande,Geel,4.9903187,51.1610826,2016-06,4
Région Flamande,Geel,4.9903187,51.1610826,2016-08,4
Région Flamande,Geel,4.9903187,51.1610826,2016-09,4
Région Flamande,Geel,4.9903187,51.1610826,2016-10,3
Région Flamande,Geel,4.9903187,51.1610826,2017-06,1
Région Flamande,Geel,4.9903187,51.1610826,2017-09,1
Région Flamande,Gellik,5.6091315,50.8839456,2017-03,1
Région Flamande,Gellik,5.6091315,50.8839456,2017-05,1
Région Flamande,Gellik,5.6091315,50.8839456,2017-12,1
Région Flamande,Geluwe,3.06890092,50.826939,2016-04,1
Région Flamande,Geluwe,3.06890092,50.826939,2016-05,1
Région Flamande,Geluwe,3.06890092,50.826939,2016-07,1
Région Flamande,Geluwe,3.06890092,50.826939,2016-11,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-01,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-02,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-04,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-05,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-06,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-07,3
Région Flamande,Geluwe,3.06890092,50.826939,2017-08,1
Région Flamande,Geluwe,3.06890092,50.826939,2017-10,2
Région Flamande,Geluwe,3.06890092,50.826939,2017-12,4
Région Flamande,Geluwe,3.06890092,50.826939,2018-01,1
Région Flamande,Genk,5.5001456,50.9654864,2016-04,18
Région Flamande,Genk,5.5001456,50.9654864,2016-05,16
Région Flamande,Genk,5.5001456,50.9654864,2016-06,22
Région Flamande,Genk,5.5001456,50.9654864,2016-07,25
Région Flamande,Genk,5.5001456,50.9654864,2016-08,25
Région Flamande,Genk,5.5001456,50.9654864,2016-09,24
Région Flamande,Genk,5.5001456,50.9654864,2016-10,16
Région Flamande,Genk,5.5001456,50.9654864,2016-11,13
Région Flamande,Genk,5.5001456,50.9654864,2016-12,13
Région Flamande,Genk,5.5001456,50.9654864,2017-01,13
Région Flamande,Genk,5.5001456,50.9654864,2017-02,16
Région Flamande,Genk,5.5001456,50.9654864,2017-03,23
Région Flamande,Genk,5.5001456,50.9654864,2017-04,17
Région Flamande,Genk,5.5001456,50.9654864,2017-05,23
Région Flamande,Genk,5.5001456,50.9654864,2017-06,21
Région Flamande,Genk,5.5001456,50.9654864,2017-07,3
Région Flamande,Genk,5.5001456,50.9654864,2017-08,4
Région Flamande,Genk,5.5001456,50.9654864,2017-09,5
Région Flamande,Genk,5.5001456,50.9654864,2017-10,3
Région Flamande,Genk,5.5001456,50.9654864,2017-11,4
Région Flamande,Genk,5.5001456,50.9654864,2017-12,7
Région Flamande,Genk,5.5001456,50.9654864,2018-01,3
Région Flamande,Genk,5.5001456,50.9654864,2018-02,4
Région Flamande,Genoelselderen,5.5369013,50.8017668,2017-11,1
Région Flamande,Gent,3.7141549,51.0397129,2016-04,17
Région Flamande,Gent,3.7141549,51.0397129,2016-05,20
Région Flamande,Gent,3.7141549,51.0397129,2016-06,26
Région Flamande,Gent,3.7141549,51.0397129,2016-07,28
Région Flamande,Gent,3.7141549,51.0397129,2016-08,28
Région Flamande,Gent,3.7141549,51.0397129,2016-09,19
Région Flamande,Gent,3.7141549,51.0397129,2016-10,23
Région Flamande,Gent,3.7141549,51.0397129,2016-11,79
Région Flamande,Gent,3.7141549,51.0397129,2016-12,60
Région Flamande,Gent,3.7141549,51.0397129,2017-01,51
Région Flamande,Gent,3.7141549,51.0397129,2017-02,54
Région Flamande,Gent,3.7141549,51.0397129,2017-03,58
Région Flamande,Gent,3.7141549,51.0397129,2017-04,50
Région Flamande,Gent,3.7141549,51.0397129,2017-05,68
Région Flamande,Gent,3.7141549,51.0397129,2017-06,68
Région Flamande,Gent,3.7141549,51.0397129,2017-07,71
Région Flamande,Gent,3.7141549,51.0397129,2017-08,62
Région Flamande,Gent,3.7141549,51.0397129,2017-09,94
Région Flamande,Gent,3.7141549,51.0397129,2017-10,62
Région Flamande,Gent,3.7141549,51.0397129,2017-11,62
Région Flamande,Gent,3.7141549,51.0397129,2017-12,48
Région Flamande,Gent,3.7141549,51.0397129,2018-01,44
Région Flamande,Gent,3.7141549,51.0397129,2018-02,28
Région Flamande,Gent,3.7141549,51.0397129,2018-03,1
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-04,14
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-05,21
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-06,15
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-07,11
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-08,6
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-09,5
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-10,5
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-11,12
Région Flamande,Gentbrugge,3.7588813,51.0447236,2016-12,10
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-01,14
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-02,18
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-03,10
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-04,7
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-05,18
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-06,18
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-07,16
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-08,15
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-09,9
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-10,5
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-11,5
Région Flamande,Gentbrugge,3.7588813,51.0447236,2017-12,11
Région Flamande,Gentbrugge,3.7588813,51.0447236,2018-01,7
Région Flamande,Gentbrugge,3.7588813,51.0447236,2018-02,2
Région Flamande,Geraardsbergen,3.879789,50.7689045,2016-10,2
Région Flamande,Geraardsbergen,3.879789,50.7689045,2016-11,3
Région Flamande,Geraardsbergen,3.879789,50.7689045,2016-12,13
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-01,15
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-02,10
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-03,11
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-04,1
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-06,1
Région Flamande,Geraardsbergen,3.879789,50.7689045,2017-09,2
Région Flamande,Gierle,4.8676797,51.26758,2016-09,2
Région Flamande,Gierle,4.8676797,51.26758,2017-03,1
Région Flamande,Gijzegem,4.041368472,50.9831967,2017-01,3
Région Flamande,Gijzegem,4.041368472,50.9831967,2017-12,1
Région Flamande,Gistel,2.967081095,51.1582502,2017-08,1
Région Flamande,Gontrode,3.7976423,50.9842505,2016-04,9
Région Flamande,Gontrode,3.7976423,50.9842505,2016-05,17
Région Flamande,Gontrode,3.7976423,50.9842505,2016-06,9
Région Flamande,Gontrode,3.7976423,50.9842505,2016-07,13
Région Flamande,Gontrode,3.7976423,50.9842505,2016-08,11
Région Flamande,Gontrode,3.7976423,50.9842505,2016-11,1
Région Flamande,Gontrode,3.7976423,50.9842505,2017-01,1
Région Flamande,Gontrode,3.7976423,50.9842505,2017-04,1
Région Flamande,Gontrode,3.7976423,50.9842505,2017-06,1
Région Flamande,Gontrode,3.7976423,50.9842505,2017-11,1
Région Flamande,Gooik,4.102984067,50.7979738,2017-04,1
Région Flamande,Gooik,4.102984067,50.7979738,2018-01,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-05,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-06,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-07,7
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-08,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-09,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-10,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2016-11,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-02,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-03,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-04,6
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-05,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-06,2
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-07,5
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-08,4
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-10,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2017-12,1
Région Flamande,Grimbergen,4.401373263,50.95030565,2018-01,1
Région Flamande,Grimminge,3.9525416,50.7945316,2017-05,4
Région Flamande,Grimminge,3.9525416,50.7945316,2017-06,12
Région Flamande,Grobbendonk,4.73188443,51.18870335,2017-04,2
Région Flamande,Grobbendonk,4.73188443,51.18870335,2017-05,5
Région Flamande,Grobbendonk,4.73188443,51.18870335,2017-06,5
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2016-12,1
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-01,4
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-03,1
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-04,4
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-05,5
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-06,5
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-07,5
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-08,5
Région Flamande,Groot-Bijgaarden,4.263566837,50.8714357,2017-09,2
Région Flamande,Grote-Brogel,5.508709838,51.1420032,2016-05,1
Région Flamande,Grote-Brogel,5.508709838,51.1420032,2016-09,1
Région Flamande,Gullegem,3.202615488,50.84493445,2016-04,1
Région Flamande,Gullegem,3.202615488,50.84493445,2016-05,2
Région Flamande,Gullegem,3.202615488,50.84493445,2016-06,4
Région Flamande,Gullegem,3.202615488,50.84493445,2016-07,4
Région Flamande,Gullegem,3.202615488,50.84493445,2016-08,4
Région Flamande,Gullegem,3.202615488,50.84493445,2016-09,7
Région Flamande,Gullegem,3.202615488,50.84493445,2016-11,4
Région Flamande,Gullegem,3.202615488,50.84493445,2016-12,7
Région Flamande,Gullegem,3.202615488,50.84493445,2017-01,7
Région Flamande,Gullegem,3.202615488,50.84493445,2017-02,5
Région Flamande,Gullegem,3.202615488,50.84493445,2017-03,8
Région Flamande,Gullegem,3.202615488,50.84493445,2017-04,5
Région Flamande,Gullegem,3.202615488,50.84493445,2017-05,5
Région Flamande,Gullegem,3.202615488,50.84493445,2017-06,5
Région Flamande,Gullegem,3.202615488,50.84493445,2017-07,15
Région Flamande,Gullegem,3.202615488,50.84493445,2017-08,6
Région Flamande,Gullegem,3.202615488,50.84493445,2017-09,5
Région Flamande,Gullegem,3.202615488,50.84493445,2017-10,8
Région Flamande,Gullegem,3.202615488,50.84493445,2017-11,3
Région Flamande,Gullegem,3.202615488,50.84493445,2017-12,5
Région Flamande,Gullegem,3.202615488,50.84493445,2018-01,8
Région Flamande,Gullegem,3.202615488,50.84493445,2018-02,4
Région Flamande,Haacht,4.6386824,50.9769286,2016-07,1
Région Flamande,Haacht,4.6386824,50.9769286,2016-10,1
Région Flamande,Haacht,4.6386824,50.9769286,2016-12,1
Région Flamande,Haacht,4.6386824,50.9769286,2017-01,1
Région Flamande,Haacht,4.6386824,50.9769286,2017-03,1
Région Flamande,Haacht,4.6386824,50.9769286,2017-07,1
Région Flamande,Haacht,4.6386824,50.9769286,2017-11,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-04,2
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-05,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-06,4
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-07,2
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-08,2
Région Flamande,Haasdonk,4.2383861,51.1806482,2016-09,3
Région Flamande,Haasdonk,4.2383861,51.1806482,2017-06,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2017-07,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2017-09,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2018-01,1
Région Flamande,Haasdonk,4.2383861,51.1806482,2018-02,1
Région Flamande,Halen,5.107391344,50.9384339,2016-07,4
Région Flamande,Halen,5.107391344,50.9384339,2016-08,5
Région Flamande,Halen,5.107391344,50.9384339,2016-09,5
Région Flamande,Halen,5.107391344,50.9384339,2016-10,4
Région Flamande,Halen,5.107391344,50.9384339,2016-11,4
Région Flamande,Halen,5.107391344,50.9384339,2016-12,5
Région Flamande,Halen,5.107391344,50.9384339,2017-01,8
Région Flamande,Halen,5.107391344,50.9384339,2017-02,4
Région Flamande,Halen,5.107391344,50.9384339,2017-03,4
Région Flamande,Halen,5.107391344,50.9384339,2017-04,2
Région Flamande,Halen,5.107391344,50.9384339,2017-05,5
Région Flamande,Halen,5.107391344,50.9384339,2017-06,1
Région Flamande,Hallaar,4.719112072,51.08755725,2016-09,1
Région Flamande,Halle,4.2374349,50.7360524,2016-04,5
Région Flamande,Halle,4.2374349,50.7360524,2016-05,4
Région Flamande,Halle,4.2374349,50.7360524,2016-06,6
Région Flamande,Halle,4.2374349,50.7360524,2016-07,3
Région Flamande,Halle,4.2374349,50.7360524,2016-08,8
Région Flamande,Halle,4.2374349,50.7360524,2016-09,5
Région Flamande,Halle,4.2374349,50.7360524,2016-10,7
Région Flamande,Halle,4.2374349,50.7360524,2016-11,8
Région Flamande,Halle,4.2374349,50.7360524,2016-12,11
Région Flamande,Halle,4.2374349,50.7360524,2017-01,3
Région Flamande,Halle,4.2374349,50.7360524,2017-02,4
Région Flamande,Halle,4.2374349,50.7360524,2017-03,4
Région Flamande,Halle,4.2374349,50.7360524,2017-04,1
Région Flamande,Halle,4.2374349,50.7360524,2017-06,1
Région Flamande,Halle,4.2374349,50.7360524,2017-07,1
Région Flamande,Halle,4.2374349,50.7360524,2017-09,3
Région Flamande,Halle,4.2374349,50.7360524,2017-11,2
Région Flamande,Halle,4.2374349,50.7360524,2018-02,5
Région Flamande,Halle,4.645556534,51.2428446,2017-01,1
Région Flamande,Halle,4.645556534,51.2428446,2017-06,1
Région Flamande,Halle,4.645556534,51.2428446,2017-07,1
Région Flamande,Halle,4.645556534,51.2428446,2017-12,1
Région Flamande,Halle,4.645556534,51.2428446,2018-01,2
Région Flamande,Ham,5.178110974,51.11417145,2016-07,5
Région Flamande,Ham,5.178110974,51.11417145,2016-08,3
Région Flamande,Ham,5.178110974,51.11417145,2016-09,1
Région Flamande,Ham,5.178110974,51.11417145,2016-10,1
Région Flamande,Ham,5.178110974,51.11417145,2017-01,2
Région Flamande,Ham,5.178110974,51.11417145,2017-02,2
Région Flamande,Ham,5.178110974,51.11417145,2017-03,2
Région Flamande,Ham,5.178110974,51.11417145,2017-04,1
Région Flamande,Hamme,4.120280781,51.0881618,2016-06,1
Région Flamande,Hamme,4.120280781,51.0881618,2017-01,1
Région Flamande,Hamme,4.120280781,51.0881618,2017-02,4
Région Flamande,Hamme,4.120280781,51.0881618,2017-03,4
Région Flamande,Hamme,4.120280781,51.0881618,2017-11,1
Région Flamande,Hamme,4.120280781,51.0881618,2017-12,2
Région Flamande,Handzame,2.996075152,51.0321939,2016-09,1
Région Flamande,Handzame,2.996075152,51.0321939,2016-11,1
Région Flamande,Handzame,2.996075152,51.0321939,2017-02,1
Région Flamande,Handzame,2.996075152,51.0321939,2017-10,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2016-07,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2016-11,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2017-01,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2017-08,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2017-10,1
Région Flamande,Hansbeke,3.5345703,51.0747776,2018-02,1
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-05,3
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-06,7
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-07,6
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-08,1
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-10,4
Région Flamande,Harelbeke,3.3425511,50.8293249,2016-12,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-01,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-02,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-03,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-04,7
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-05,3
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-06,3
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-07,17
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-08,1
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-09,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-11,3
Région Flamande,Harelbeke,3.3425511,50.8293249,2017-12,2
Région Flamande,Harelbeke,3.3425511,50.8293249,2018-01,2
Région Flamande,Hasselt,5.336838397,50.930358,2016-04,6
Région Flamande,Hasselt,5.336838397,50.930358,2016-05,8
Région Flamande,Hasselt,5.336838397,50.930358,2016-06,4
Région Flamande,Hasselt,5.336838397,50.930358,2016-09,5
Région Flamande,Hasselt,5.336838397,50.930358,2016-10,8
Région Flamande,Hasselt,5.336838397,50.930358,2016-11,6
Région Flamande,Hasselt,5.336838397,50.930358,2017-01,1
Région Flamande,Hasselt,5.336838397,50.930358,2017-02,1
Région Flamande,Hechtel,5.341564378,51.11664635,2016-05,1
Région Flamande,Hechtel,5.341564378,51.11664635,2016-06,7
Région Flamande,Hechtel,5.341564378,51.11664635,2016-07,1
Région Flamande,Hechtel,5.341564378,51.11664635,2016-10,1
Région Flamande,Hechtel,5.341564378,51.11664635,2017-07,1
Région Flamande,Heestert,3.4120184,50.7821543,2016-12,1
Région Flamande,Heestert,3.4120184,50.7821543,2017-07,3
Région Flamande,Heestert,3.4120184,50.7821543,2017-09,1
Région Flamande,Heestert,3.4120184,50.7821543,2017-12,1
Région Flamande,Helchteren,5.384482165,51.0743268,2016-09,1
Région Flamande,Helchteren,5.384482165,51.0743268,2016-10,1
Région Flamande,Helchteren,5.384482165,51.0743268,2017-07,1
Région Flamande,Helchteren,5.384482165,51.0743268,2017-08,2
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-04,3
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-05,5
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-06,4
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-07,4
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-08,8
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-09,6
Région Flamande,Hemiksem,4.3420555,51.1442105,2016-12,1
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-01,8
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-02,2
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-05,5
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-06,5
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-07,4
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-08,7
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-09,2
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-10,1
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-11,4
Région Flamande,Hemiksem,4.3420555,51.1442105,2017-12,2
Région Flamande,Hemiksem,4.3420555,51.1442105,2018-02,1
Région Flamande,Heppen,5.226535596,51.11582725,2016-04,3
Région Flamande,Heppen,5.226535596,51.11582725,2016-05,5
Région Flamande,Heppen,5.226535596,51.11582725,2016-06,5
Région Flamande,Heppen,5.226535596,51.11582725,2016-07,3
Région Flamande,Heppen,5.226535596,51.11582725,2016-08,2
